,Datetime,Permalink,Text,Username,Favorites,Retweets,Geo,Hashtags,Engagements,Polarity,Subjectivity,NB-Positive Probability,NB-Negative Probability,NB-Sentiment Score
37,2020-05-08 04:34:03+00:00,https://twitter.com/LovesTesla/status/1258616129766866945,"We have a power outage here atm... not that I would know I’m so happy with the Tesla powerwall. If you have not got one, look into it. You will not regret it. A great investment ",LovesTesla,58,9,,,67,0.8,0.875,0.9733034146181974,0.02669658538179794,0.9466068292363994
38,2020-05-08 02:46:32+00:00,https://twitter.com/Gpkumarreddy2/status/1258589071053553669,"If Tesla makes cars in india and provide same as usa price then india will be the first market place ,we need greater companies like Tesla in india @elonmusk",Gpkumarreddy2,0,0,,,0,0.25,0.3194444444444444,0.8895300878846362,0.11046991211535959,0.7790601757692766
39,2020-05-07 23:56:24+00:00,https://twitter.com/evannex_com/status/1258546256273530880,Elon waiting to restart the Tesla factory ,evannex_com,72,4,,,76,0.0,0.0,0.8907949732184339,0.10920502678156689,0.7815899464368671
40,2020-05-07 23:48:28+00:00,https://twitter.com/BarranVivek/status/1258544257377292288,X Æ A-12 hopping in his dad's Tesla ,BarranVivek,29,6,,,35,0.0,0.0,0.8082792143675787,0.19172078563242093,0.6165584287351578
41,2020-05-07 18:54:41+00:00,https://twitter.com/___josueg/status/1258470325651636226,WOWW!! thanks to my mentors and everyone one who supported me I am glad to say I have bought myself a TESLA in under a WEEK!!! #forex #forextrading,___josueg,11,3,,#forex #forextrading,14,0.35,0.6,0.8441968731772496,0.15580312682274539,0.6883937463545042
42,2020-05-07 16:48:13+00:00,https://twitter.com/GGHotTakes/status/1258438500212289541,Joe Rogan Experience podcast with @elonmusk just dropped be prepped to buy low on some @Tesla Stock. #JoeRoganExperience,GGHotTakes,0,0,,#JoeRoganExperience,0,0.0,0.3,0.987303355873026,0.012696644126973649,0.9746067117460523
43,2020-05-07 16:38:59+00:00,https://twitter.com/mellohi2005/status/1258436173770473472,i had to do a presentation on nikola Tesla for school and I put this as a placeholder slide but never ended up finishing it ,mellohi2005,3,0,,,3,0.0,0.0,0.0006823833370053223,0.9993176166629983,-0.998635233325993
44,2020-05-07 16:26:28+00:00,https://twitter.com/zorksgluteroom/status/1258433025861451778,"Can't focus, too busy thirsting over Tesla's electro-mechanical oscillator ",zorksgluteroom,1,0,,,1,0.1,0.3,0.7857363672406695,0.2142636327593288,0.5714727344813407
45,2020-05-07 15:46:46+00:00,https://twitter.com/olivia_neword/status/1258423035314483200,"Do you ktnow how to identify a robot? By the handwriting. They have no hands, only parts, and do not know how to write, only type. They have no hands, but plenty of handlers. BTW what a stupid idea to robotify your kid. Grow up and stop reproducing @elonmusk #awuss #tesla @Tesla",olivia_neword,0,0,,#awuss #tesla,0,-0.26666666666666666,1.0,0.00044580281947986507,0.9995541971805199,-0.99910839436104
46,2020-05-07 14:29:54+00:00,https://twitter.com/JordanJGW/status/1258403692199493632,Day 157 of tweeting Elon and Tesla for a free Cybertruck @Tesla @elonmusk. Elon who is your favorite 2008 Toronto @Raptors Small Forward? And why is it Shawn Marion @matrix31 @chrisbosh,JordanJGW,1,0,,,1,0.21666666666666667,0.7333333333333334,0.0968373947696872,0.9031626052303147,-0.8063252104606274
