,Datetime,Permalink,Text,Username,Favorites,Retweets,Geo,Hashtags,Engagements,Polarity,Subjectivity,NB-Positive Probability,NB-Negative Probability,NB-Sentiment Score
36,2020-05-08 04:29:44+00:00,https://twitter.com/uldahnfang/status/1258615040338538497," Happy Nameday to @WHaerz!!! You've been with us for many months and to us you are like family!! I hope you enjoy your special day and eat something very good!! We love you, cool cat! ",uldahnfang,14,5,,,19,0.5453061224489796,0.6573469387755102,0.9992517139036243,0.0007482860963784864,0.9985034278072459
37,2020-05-08 04:24:12+00:00,https://twitter.com/HybridAutumn/status/1258613647494057989,The duality of my cat and I ,HybridAutumn,7,2,,,9,0.0,0.0,0.5907940461522299,0.40920595384776826,0.1815880923044616
38,2020-05-08 05:45:33+00:00,https://twitter.com/alig8or9/status/1258634123092070400,sometimes you’re the raccoon and sometimes you’re the cat ,alig8or9,9,3,,,12,0.0,0.0,0.8086261479318961,0.19137385206810276,0.6172522958637934
39,2020-05-08 05:44:49+00:00,https://twitter.com/yangsketch/status/1258633937397542912,knife cat san does not deserve to get reposted &gt;:C ,yangsketch,8,1,,,9,0.0,0.0,0.9557213556170213,0.04427864438297827,0.9114427112340431
40,2020-05-08 05:35:14+00:00,https://twitter.com/alaynaaluceroo/status/1258631526729674753,My dog & my cat on some shit today pic.twitter.com/Vwco1eAf6o,alaynaaluceroo,6,1,,,7,-0.2,0.8,0.9788240840319914,0.02117591596800831,0.9576481680639831
41,2020-05-08 05:21:11+00:00,https://twitter.com/ceeza_/status/1258627990235123712,nEARLY SHIT MYSELF THANK GOD IT WAS THE CAT pic.twitter.com/vRl344KFdp,ceeza_,6,1,,,7,-0.2,0.8,0.7722013033898532,0.2277986966101487,0.5444026067797044
42,2020-05-08 05:08:28+00:00,https://twitter.com/captain_chula/status/1258624790648238080,Stumbled upon a cat colony at the botanical gardens ,captain_chula,0,0,,,0,0.0,0.0,0.8930381423608085,0.10696185763919262,0.7860762847216158
43,2020-05-08 05:07:28+00:00,https://twitter.com/barzandbarbz/status/1258624536217600006,"Text ""Doja Cat - Say So (feat. Nicki Minaj)"" to 71005, 31452, 51539, 29696, 38828, 97720, 96148, 82985, 31452, 41027, 267971, 31043, 52963, 69106, 68255, 99550, 62582, 55100, 69923, 31035, 75759, 41051, 49330, 71021, 21015, 22997, 35440, 41061, 97373, 41522, 43952, 39142, 97421",barzandbarbz,28,26,,,54,0.0,0.0,0.9600381314031856,0.03996186859681338,0.9200762628063722
44,2020-05-08 04:58:40+00:00,https://twitter.com/jadynnnr/status/1258622323231461377,minecraft cat when they see fish ,jadynnnr,14,2,,,16,0.0,0.0,0.05936191223659619,0.9406380877634039,-0.8812761755268077
45,2020-05-08 04:53:58+00:00,https://twitter.com/Teenatsu/status/1258621141192761345,omg babies also look at the clay cat behind Kyou that Tooru made for him! I'm soft ,Teenatsu,9,2,,,11,-0.15000000000000002,0.5249999999999999,0.002436642356385416,0.9975633576436128,-0.9951267152872274
46,2020-05-08 04:47:55+00:00,https://twitter.com/NadaMah39358909/status/1258619616202555392,Please help the animals There is no heavenly religion that orders the torture of animals They are like us and there is no difference between us Have mercy on them may God have mercy on you. #prison_for_the_cat_killers,NadaMah39358909,3,1,,#prison_for_the_cat_killers,4,0.0,0.0,0.1381768635417785,0.8618231364582183,-0.7236462729164398
47,2020-05-08 04:30:29+00:00,https://twitter.com/Kaleeprasad4/status/1258615229350641667,There are many kitties (20+cat)suffering for hunger due to lock down at pir Jahania picnic spot. Because No one is comming to Jahania now for picnic. They are the real Mo_Beach heros of Jahania. Can you please arrange a daily feeding system for them.@Puri_Official @imbebita1,Kaleeprasad4,2,0,,,2,0.08388888888888887,0.2927777777777778,0.016828380515107676,0.9831716194849002,-0.9663432389697925
48,2020-05-08 04:27:58+00:00,https://twitter.com/dinotaros/status/1258614598627983360,- I love the color red - proud mom of 4 cats - I speak Spanish fluently and a bit of Portuguese too - I’m the oldest of all my (half) siblings - I’m fucking hot @zaochens_ @themouthqueen @nadchuu @Pinkwaaves @SavageMokke,dinotaros,7,0,,,7,0.23055555555555554,0.43611111111111117,0.8689249245060318,0.13107507549396683,0.737849849012065
49,2020-05-08 04:25:15+00:00,https://twitter.com/najihahshahrel/status/1258613914234834946,Assalamualaikum everyone! I would like to ask if anyone nak buat pahala by chipping in to buy cat food for this person? Please let me know This person is not asking for money. ,najihahshahrel,23,47,,,70,0.0,0.0,0.7695895698310422,0.23041043016895763,0.5391791396620846
50,2020-05-08 04:16:14+00:00,https://twitter.com/yungislam/status/1258611644248268801,day (????) of quarantine - forced this cat inside my house against everyones will ,yungislam,7,1,,,8,-0.30000000000000004,0.2,0.6159107845994982,0.38408921540050334,0.23182156919899488
51,2020-05-08 04:16:06+00:00,https://twitter.com/ramosjaydynn/status/1258611610278604801,My cat is officially my bestie ,ramosjaydynn,1,0,,,1,0.0,0.0,0.8128253614358038,0.18717463856419642,0.6256507228716073
52,2020-05-08 04:15:52+00:00,https://twitter.com/dandyoo9391/status/1258611549855535105, @Dandyoo93 - Yoo Seungho post about the youtuber controversy to whom he adopted two cats. Many people have posted on his instagram how grateful they are that he saved the two cats #유승호 #YooSeungHo,dandyoo9391,32,15,,#YooSeungHo,47,0.5,0.5,0.3136803191513892,0.6863196808486063,-0.37263936169721706
